Temperature,Pressure,Altitude,Day,Month,Year,Hour,Minute,Second,Latitude,Longitude,Operator Id,Message Counter,Step Counter,Flags,Position Estimation Inertial Magnetic X,Position Estimation Inertial Magnetic Y,Position Estimation Inertial X,Position Estimation Inertial Y,Position Estimation Inertial Z,Altitude Estimation Pressometer,Latitude Estimation GPS,Longitude Estimation GPS,GPS Estimation Quality,North Alignment Angle Inertial Path,Yaw Drift Inertial Path,CRC-CCITT,thesia_string
16.95,100951.27,31.16,19,9,2024,2,35,28,47.615117999999995,-122.177753,89,57,51,0049,16.7,-3.7,11.700000000000001,12.5,-15.100000000000001,6542.8,0.0,0.0,0,1.03369140625,0.0,B7DF,59003900330049000A7FFFDB000750007DFF69FF9400000000000000000021140000B7DF
16.98,100951.45,31.14,19,9,2024,2,35,29,47.615131,-122.177754,89,58,53,0049,18.2,-4.4,13.0,13.4,-15.8,6544.6,0.0,0.0,0,1.03369140625,0.0,722E,59003A00350049000B6FFFD40008200086FF62FFA600000000000000000021140000722E
17.01,100952.22,31.08,19,9,2024,2,35,30,47.615144,-122.17776099999999,89,59,55,0049,19.6,-4.800000000000001,14.100000000000001,14.4,-16.0,6544.6,0.0,0.0,0,1.03369140625,0.0,0E5A,59003B00370049000C4FFFD00008D00090FF60FFA6000000000000000000211400000E5A
17.03,100952.12,31.09,19,9,2024,2,35,31,47.615159,-122.177763,89,60,57,0049,21.1,-5.300000000000001,15.3,15.4,-16.6,6547.2,0.0,0.0,0,1.03369140625,0.0,BD4E,59003C00390049000D3FFFCB000990009AFF5AFFC000000000000000000021140000BD4E
17.06,100952.08,31.09,19,9,2024,2,35,32,47.615176,-122.177754,89,61,58,0049,21.1,-5.300000000000001,15.3,15.4,-16.6,6541.0,0.0,0.0,0,1.03369140625,0.0,2F25,59003D003A0049000D3FFFCB000990009AFF5AFF82000000000000000000211400002F25
17.09,100951.25,31.16,19,9,2024,2,35,33,47.615187,-122.17775599999999,89,62,59,0049,22.3,-6.5,16.400000000000002,16.400000000000002,-17.3,6541.0,0.0,0.0,0,1.06640625,0.0,C169,59003E003B0049000DFFFFBF000A4000A4FF53FF8200000000000000000022200000C169
17.11,100948.89,31.36,19,9,2024,2,35,34,47.615198,-122.177759,89,63,61,0049,23.6,-7.1000000000000005,17.6,17.2,-17.8,6543.7,0.0,0.0,0,1.06640625,0.0,E174,59003F003D0049000ECFFFB9000B0000ACFF4EFF9D00000000000000000022200000E174
17.12,100946.85,31.53,19,9,2024,2,35,35,47.615212,-122.177764,89,64,63,0049,25.0,-7.6000000000000005,18.7,18.2,-18.8,6540.1,0.0,0.0,0,1.06640625,0.0,DCE2,590040003F0049000FAFFFB4000BB000B6FF44FF7900000000000000000022200000DCE2
17.15,100944.98,31.68,19,9,2024,2,35,36,47.615227999999995,-122.17777099999999,89,65,65,0049,26.3,-8.1,19.8,19.1,-19.900000000000002,6539.2,0.0,0.0,0,1.06640625,0.0,11C9,5900410041004900107FFFAF000C6000BFFF39FF700000000000000000002220000011C9
17.17,100942.61,31.88,19,9,2024,2,35,37,47.615244999999994,-122.177782,89,66,66,0049,27.6,-8.700000000000001,21.0,20.0,-20.8,6537.5,0.0,0.0,0,1.06640625,0.0,6D9A,5900420042004900114FFFA9000D2000C8FF30FF5F000000000000000000222000006D9A
17.19,100940.47,32.06,19,9,2024,2,35,38,47.615263999999996,-122.17778799999999,89,67,67,0049,28.900000000000002,-9.3,22.200000000000003,20.8,-21.200000000000003,6537.5,0.0,0.0,0,1.06640625,0.0,98D7,5900430043004900121FFFA3000DE000D0FF2CFF5F0000000000000000002220000098D7
17.21,100941.34,31.99,19,9,2024,2,35,39,47.61528,-122.177793,89,68,69,0049,30.200000000000003,-10.100000000000001,23.400000000000002,21.6,-22.0,6539.2,0.0,0.0,0,1.06640625,0.0,6E74,590044004500490012EFFF9B000EA000D8FF24FF70000000000000000000222000006E74
